,Audio Features Obj,Spotify_ID,id,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
106,"{'danceability': 0.638, 'energy': 0.6, 'key': 1, 'loudness': -5.84, 'mode': 0, 'speechiness': 0.0438, 'acousticness': 0.114, 'instrumentalness': 0, 'liveness': 0.187, 'valence': 0.0399, 'tempo': 101.981, 'type': 'audio_features', 'id': '2xbI8Vmyv3TkpTdywpPyNw', 'uri': 'spotify:track:2xbI8Vmyv3TkpTdywpPyNw', 'track_href': 'https://api.spotify.com/v1/tracks/2xbI8Vmyv3TkpTdywpPyNw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2xbI8Vmyv3TkpTdywpPyNw', 'duration_ms': 245604, 'time_signature': 4}",2xbI8Vmyv3TkpTdywpPyNw,2xbI8Vmyv3TkpTdywpPyNw,spotify:track:2xbI8Vmyv3TkpTdywpPyNw,0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,245604,4
107,"{'danceability': 0.673, 'energy': 0.637, 'key': 5, 'loudness': -4.518, 'mode': 1, 'speechiness': 0.0429, 'acousticness': 0.137, 'instrumentalness': 0, 'liveness': 0.184, 'valence': 0.678, 'tempo': 123.98, 'type': 'audio_features', 'id': '3E2Zh20GDCR9B1EYjfXWyv', 'uri': 'spotify:track:3E2Zh20GDCR9B1EYjfXWyv', 'track_href': 'https://api.spotify.com/v1/tracks/3E2Zh20GDCR9B1EYjfXWyv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3E2Zh20GDCR9B1EYjfXWyv', 'duration_ms': 201160, 'time_signature': 4}",3E2Zh20GDCR9B1EYjfXWyv,3E2Zh20GDCR9B1EYjfXWyv,spotify:track:3E2Zh20GDCR9B1EYjfXWyv,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98,201160,4
108,"{'danceability': 0.717, 'energy': 0.347, 'key': 11, 'loudness': -10.265, 'mode': 0, 'speechiness': 0.0636, 'acousticness': 0.0511, 'instrumentalness': 2.43e-06, 'liveness': 0.087, 'valence': 0.0589, 'tempo': 84.987, 'type': 'audio_features', 'id': '1wZqJM5FGDEl3FjHDxDyQd', 'uri': 'spotify:track:1wZqJM5FGDEl3FjHDxDyQd', 'track_href': 'https://api.spotify.com/v1/tracks/1wZqJM5FGDEl3FjHDxDyQd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1wZqJM5FGDEl3FjHDxDyQd', 'duration_ms': 235477, 'time_signature': 4}",1wZqJM5FGDEl3FjHDxDyQd,1wZqJM5FGDEl3FjHDxDyQd,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,235477,4
109,"{'danceability': 0.482, 'energy': 0.849, 'key': 2, 'loudness': -9.198, 'mode': 1, 'speechiness': 0.0452, 'acousticness': 0.641, 'instrumentalness': 7.74e-06, 'liveness': 0.0414, 'valence': 0.937, 'tempo': 124.631, 'type': 'audio_features', 'id': '4Z1fbYp0HuxLBje4MOZcSD', 'uri': 'spotify:track:4Z1fbYp0HuxLBje4MOZcSD', 'track_href': 'https://api.spotify.com/v1/tracks/4Z1fbYp0HuxLBje4MOZcSD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Z1fbYp0HuxLBje4MOZcSD', 'duration_ms': 155227, 'time_signature': 4}",4Z1fbYp0HuxLBje4MOZcSD,4Z1fbYp0HuxLBje4MOZcSD,spotify:track:4Z1fbYp0HuxLBje4MOZcSD,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227,4
110,"{'danceability': 0.588, 'energy': 0.471, 'key': 0, 'loudness': -7.287, 'mode': 1, 'speechiness': 0.0577, 'acousticness': 0.592, 'instrumentalness': 0.00146, 'liveness': 0.0733, 'valence': 0.209, 'tempo': 152.881, 'type': 'audio_features', 'id': '2BrzlUj1u1CtvaJDGIKpsP', 'uri': 'spotify:track:2BrzlUj1u1CtvaJDGIKpsP', 'track_href': 'https://api.spotify.com/v1/tracks/2BrzlUj1u1CtvaJDGIKpsP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2BrzlUj1u1CtvaJDGIKpsP', 'duration_ms': 242081, 'time_signature': 4}",2BrzlUj1u1CtvaJDGIKpsP,2BrzlUj1u1CtvaJDGIKpsP,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,242081,4
111,"{'danceability': 0.943, 'energy': 0.595, 'key': 5, 'loudness': -8.372, 'mode': 0, 'speechiness': 0.191, 'acousticness': 0.0673, 'instrumentalness': 0, 'liveness': 0.0839, 'valence': 0.815, 'tempo': 117.532, 'type': 'audio_features', 'id': '34oWbFBfGEElvgO0a5c9V4', 'uri': 'spotify:track:34oWbFBfGEElvgO0a5c9V4', 'track_href': 'https://api.spotify.com/v1/tracks/34oWbFBfGEElvgO0a5c9V4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/34oWbFBfGEElvgO0a5c9V4', 'duration_ms': 165291, 'time_signature': 4}",34oWbFBfGEElvgO0a5c9V4,34oWbFBfGEElvgO0a5c9V4,spotify:track:34oWbFBfGEElvgO0a5c9V4,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,165291,4
112,"{'danceability': 0.724, 'energy': 0.573, 'key': 7, 'loudness': -4.113, 'mode': 1, 'speechiness': 0.0549, 'acousticness': 0.118, 'instrumentalness': 0, 'liveness': 0.538, 'valence': 0.438, 'tempo': 113.088, 'type': 'audio_features', 'id': '4KW1lqgSr8TKrvBII0Brf8', 'uri': 'spotify:track:4KW1lqgSr8TKrvBII0Brf8', 'track_href': 'https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8', 'duration_ms': 135920, 'time_signature': 4}",4KW1lqgSr8TKrvBII0Brf8,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,135920,4
113,"{'danceability': 0.378, 'energy': 0.638, 'key': 10, 'loudness': -5.576, 'mode': 1, 'speechiness': 0.075, 'acousticness': 0.02, 'instrumentalness': 7.66e-05, 'liveness': 0.0849, 'valence': 0.735, 'tempo': 184.086, 'type': 'audio_features', 'id': '5rgy6ghBq1eRApCkeUdJXf', 'uri': 'spotify:track:5rgy6ghBq1eRApCkeUdJXf', 'track_href': 'https://api.spotify.com/v1/tracks/5rgy6ghBq1eRApCkeUdJXf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5rgy6ghBq1eRApCkeUdJXf', 'duration_ms': 250627, 'time_signature': 4}",5rgy6ghBq1eRApCkeUdJXf,5rgy6ghBq1eRApCkeUdJXf,spotify:track:5rgy6ghBq1eRApCkeUdJXf,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4
114,"{'danceability': 0.805, 'energy': 0.558, 'key': 0, 'loudness': -5.226, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.164, 'instrumentalness': 2.2e-05, 'liveness': 0.0546, 'valence': 0.965, 'tempo': 114.95, 'type': 'audio_features', 'id': '7s25THrKz86DM225dOYwnr', 'uri': 'spotify:track:7s25THrKz86DM225dOYwnr', 'track_href': 'https://api.spotify.com/v1/tracks/7s25THrKz86DM225dOYwnr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7s25THrKz86DM225dOYwnr', 'duration_ms': 147600, 'time_signature': 4}",7s25THrKz86DM225dOYwnr,7s25THrKz86DM225dOYwnr,spotify:track:7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,147600,4
115,"{'danceability': 0.592, 'energy': 0.701, 'key': 10, 'loudness': -4.014, 'mode': 0, 'speechiness': 0.0858, 'acousticness': 0.0451, 'instrumentalness': 0, 'liveness': 0.327, 'valence': 0.282, 'tempo': 129.501, 'type': 'audio_features', 'id': '5J5PXmMdQ2nh1lZOal8KmK', 'uri': 'spotify:track:5J5PXmMdQ2nh1lZOal8KmK', 'track_href': 'https://api.spotify.com/v1/tracks/5J5PXmMdQ2nh1lZOal8KmK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5J5PXmMdQ2nh1lZOal8KmK', 'duration_ms': 280615, 'time_signature': 4}",5J5PXmMdQ2nh1lZOal8KmK,5J5PXmMdQ2nh1lZOal8KmK,spotify:track:5J5PXmMdQ2nh1lZOal8KmK,0.592,0.701,10,-4.014,0,0.0858,0.0451,0.0,0.327,0.282,129.501,280615,4
116,"{'danceability': 0.63, 'energy': 0.804, 'key': 6, 'loudness': -4.183, 'mode': 1, 'speechiness': 0.0363, 'acousticness': 0.215, 'instrumentalness': 0, 'liveness': 0.253, 'valence': 0.492, 'tempo': 123.146, 'type': 'audio_features', 'id': '3a1lNhkSLSkpJE4MSHpDu9', 'uri': 'spotify:track:3a1lNhkSLSkpJE4MSHpDu9', 'track_href': 'https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9', 'duration_ms': 220293, 'time_signature': 4}",3a1lNhkSLSkpJE4MSHpDu9,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4
117,"{'danceability': 0.728, 'energy': 0.563, 'key': 1, 'loudness': -8.053, 'mode': 0, 'speechiness': 0.134, 'acousticness': 0.621, 'instrumentalness': 0, 'liveness': 0.179, 'valence': 0.352, 'tempo': 100.017, 'type': 'audio_features', 'id': '68EMU2RD1ECNeOeJ5qAXCV', 'uri': 'spotify:track:68EMU2RD1ECNeOeJ5qAXCV', 'track_href': 'https://api.spotify.com/v1/tracks/68EMU2RD1ECNeOeJ5qAXCV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/68EMU2RD1ECNeOeJ5qAXCV', 'duration_ms': 217707, 'time_signature': 4}",68EMU2RD1ECNeOeJ5qAXCV,68EMU2RD1ECNeOeJ5qAXCV,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,4
118,"{'danceability': 0.65, 'energy': 0.658, 'key': 10, 'loudness': -10.908, 'mode': 0, 'speechiness': 0.085, 'acousticness': 0.0887, 'instrumentalness': 0.00403, 'liveness': 0.0526, 'valence': 0.883, 'tempo': 100.541, 'type': 'audio_features', 'id': '5lXcSvHRVjQJ3LB2rLKQog', 'uri': 'spotify:track:5lXcSvHRVjQJ3LB2rLKQog', 'track_href': 'https://api.spotify.com/v1/tracks/5lXcSvHRVjQJ3LB2rLKQog', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5lXcSvHRVjQJ3LB2rLKQog', 'duration_ms': 239120, 'time_signature': 4}",5lXcSvHRVjQJ3LB2rLKQog,5lXcSvHRVjQJ3LB2rLKQog,spotify:track:5lXcSvHRVjQJ3LB2rLKQog,0.65,0.658,10,-10.908,0,0.085,0.0887,0.00403,0.0526,0.883,100.541,239120,4
119,"{'danceability': 0.654, 'energy': 0.76, 'key': 0, 'loudness': -3.669, 'mode': 0, 'speechiness': 0.045, 'acousticness': 0.0797, 'instrumentalness': 0, 'liveness': 0.299, 'valence': 0.41, 'tempo': 99.945, 'type': 'audio_features', 'id': '69bp2EbF7Q2rqc5N3ylezZ', 'uri': 'spotify:track:69bp2EbF7Q2rqc5N3ylezZ', 'track_href': 'https://api.spotify.com/v1/tracks/69bp2EbF7Q2rqc5N3ylezZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/69bp2EbF7Q2rqc5N3ylezZ', 'duration_ms': 200787, 'time_signature': 4}",69bp2EbF7Q2rqc5N3ylezZ,69bp2EbF7Q2rqc5N3ylezZ,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4
120,"{'danceability': 0.779, 'energy': 0.455, 'key': 1, 'loudness': -15.025, 'mode': 1, 'speechiness': 0.28, 'acousticness': 0.0542, 'instrumentalness': 0, 'liveness': 0.177, 'valence': 0.197, 'tempo': 140.181, 'type': 'audio_features', 'id': '7zBPzAjKAqQpcv8F8GCq5s', 'uri': 'spotify:track:7zBPzAjKAqQpcv8F8GCq5s', 'track_href': 'https://api.spotify.com/v1/tracks/7zBPzAjKAqQpcv8F8GCq5s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7zBPzAjKAqQpcv8F8GCq5s', 'duration_ms': 153429, 'time_signature': 4}",7zBPzAjKAqQpcv8F8GCq5s,7zBPzAjKAqQpcv8F8GCq5s,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.197,140.181,153429,4
121,"{'danceability': 0.724, 'energy': 0.456, 'key': 7, 'loudness': -10.009, 'mode': 1, 'speechiness': 0.127, 'acousticness': 0.215, 'instrumentalness': 2.41e-06, 'liveness': 0.105, 'valence': 0.0481, 'tempo': 133.051, 'type': 'audio_features', 'id': '1WRy5l3TwrwlzNmB5bOeKw', 'uri': 'spotify:track:1WRy5l3TwrwlzNmB5bOeKw', 'track_href': 'https://api.spotify.com/v1/tracks/1WRy5l3TwrwlzNmB5bOeKw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1WRy5l3TwrwlzNmB5bOeKw', 'duration_ms': 212947, 'time_signature': 4}",1WRy5l3TwrwlzNmB5bOeKw,1WRy5l3TwrwlzNmB5bOeKw,spotify:track:1WRy5l3TwrwlzNmB5bOeKw,0.724,0.456,7,-10.009,1,0.127,0.215,2.41e-06,0.105,0.0481,133.051,212947,4
122,"{'danceability': 0.783, 'energy': 0.467, 'key': 6, 'loudness': -9.474, 'mode': 1, 'speechiness': 0.0503, 'acousticness': 0.729, 'instrumentalness': 0.809, 'liveness': 0.109, 'valence': 0.236, 'tempo': 90.838, 'type': 'audio_features', 'id': '0hNduWmlWmEmuwEFcYvRu1', 'uri': 'spotify:track:0hNduWmlWmEmuwEFcYvRu1', 'track_href': 'https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1', 'duration_ms': 237793, 'time_signature': 4}",0hNduWmlWmEmuwEFcYvRu1,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,237793,4
123,"{'danceability': 0.67, 'energy': 0.619, 'key': 0, 'loudness': -10.365, 'mode': 0, 'speechiness': 0.0323, 'acousticness': 0.0514, 'instrumentalness': 0, 'liveness': 0.0492, 'valence': 0.807, 'tempo': 108.826, 'type': 'audio_features', 'id': '3M5eeHXgG4VplKNcsBC8Dj', 'uri': 'spotify:track:3M5eeHXgG4VplKNcsBC8Dj', 'track_href': 'https://api.spotify.com/v1/tracks/3M5eeHXgG4VplKNcsBC8Dj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3M5eeHXgG4VplKNcsBC8Dj', 'duration_ms': 160500, 'time_signature': 4}",3M5eeHXgG4VplKNcsBC8Dj,3M5eeHXgG4VplKNcsBC8Dj,spotify:track:3M5eeHXgG4VplKNcsBC8Dj,0.67,0.619,0,-10.365,0,0.0323,0.0514,0.0,0.0492,0.807,108.826,160500,4
124,"{'danceability': 0.776, 'energy': 0.763, 'key': 5, 'loudness': -8.124, 'mode': 1, 'speechiness': 0.0535, 'acousticness': 0.182, 'instrumentalness': 0.0065, 'liveness': 0.077, 'valence': 0.82, 'tempo': 128.433, 'type': 'audio_features', 'id': '0qxYx4F3vm1AOnfux6dDxP', 'uri': 'spotify:track:0qxYx4F3vm1AOnfux6dDxP', 'track_href': 'https://api.spotify.com/v1/tracks/0qxYx4F3vm1AOnfux6dDxP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0qxYx4F3vm1AOnfux6dDxP', 'duration_ms': 280000, 'time_signature': 4}",0qxYx4F3vm1AOnfux6dDxP,0qxYx4F3vm1AOnfux6dDxP,spotify:track:0qxYx4F3vm1AOnfux6dDxP,0.776,0.763,5,-8.124,1,0.0535,0.182,0.0065,0.077,0.82,128.433,280000,4
125,"{'danceability': 0.812, 'energy': 0.522, 'key': 2, 'loudness': -5.287, 'mode': 1, 'speechiness': 0.257, 'acousticness': 0.0433, 'instrumentalness': 0, 'liveness': 0.154, 'valence': 0.38, 'tempo': 75.524, 'type': 'audio_features', 'id': '0Fv5N0cHBsl4bzCbollCAS', 'uri': 'spotify:track:0Fv5N0cHBsl4bzCbollCAS', 'track_href': 'https://api.spotify.com/v1/tracks/0Fv5N0cHBsl4bzCbollCAS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Fv5N0cHBsl4bzCbollCAS', 'duration_ms': 142907, 'time_signature': 4}",0Fv5N0cHBsl4bzCbollCAS,0Fv5N0cHBsl4bzCbollCAS,spotify:track:0Fv5N0cHBsl4bzCbollCAS,0.812,0.522,2,-5.287,1,0.257,0.0433,0.0,0.154,0.38,75.524,142907,4
126,"{'danceability': 0.853, 'energy': 0.56, 'key': 1, 'loudness': -4.961, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.013, 'instrumentalness': 0, 'liveness': 0.0944, 'valence': 0.86, 'tempo': 134.066, 'type': 'audio_features', 'id': '0KKkJNfGyhkQ5aFogxQAPU', 'uri': 'spotify:track:0KKkJNfGyhkQ5aFogxQAPU', 'track_href': 'https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU', 'duration_ms': 206693, 'time_signature': 4}",0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4
127,"{'danceability': 0.356, 'energy': 0.567, 'key': 0, 'loudness': -7.011, 'mode': 0, 'speechiness': 0.0798, 'acousticness': 0.0861, 'instrumentalness': 0, 'liveness': 0.137, 'valence': 0.109, 'tempo': 135.553, 'type': 'audio_features', 'id': '25khomWgBVamSdKw7hzm3l', 'uri': 'spotify:track:25khomWgBVamSdKw7hzm3l', 'track_href': 'https://api.spotify.com/v1/tracks/25khomWgBVamSdKw7hzm3l', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/25khomWgBVamSdKw7hzm3l', 'duration_ms': 242253, 'time_signature': 5}",25khomWgBVamSdKw7hzm3l,25khomWgBVamSdKw7hzm3l,spotify:track:25khomWgBVamSdKw7hzm3l,0.356,0.567,0,-7.011,0,0.0798,0.0861,0.0,0.137,0.109,135.553,242253,5
128,"{'danceability': 0.903, 'energy': 0.62, 'key': 2, 'loudness': -8.094, 'mode': 1, 'speechiness': 0.0587, 'acousticness': 0.00347, 'instrumentalness': 0.000119, 'liveness': 0.0504, 'valence': 0.539, 'tempo': 134.96, 'type': 'audio_features', 'id': '2FBUoWkIuQXwayw2RNo5l6', 'uri': 'spotify:track:2FBUoWkIuQXwayw2RNo5l6', 'track_href': 'https://api.spotify.com/v1/tracks/2FBUoWkIuQXwayw2RNo5l6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2FBUoWkIuQXwayw2RNo5l6', 'duration_ms': 267067, 'time_signature': 4}",2FBUoWkIuQXwayw2RNo5l6,2FBUoWkIuQXwayw2RNo5l6,spotify:track:2FBUoWkIuQXwayw2RNo5l6,0.903,0.62,2,-8.094,1,0.0587,0.00347,0.000119,0.0504,0.539,134.96,267067,4
129,"{'danceability': 0.672, 'energy': 0.386, 'key': 0, 'loudness': -9.715, 'mode': 1, 'speechiness': 0.264, 'acousticness': 0.389, 'instrumentalness': 0, 'liveness': 0.0838, 'valence': 0.529, 'tempo': 90.082, 'type': 'audio_features', 'id': '5wQRNkb7OhzJoT1P0OZ4Rw', 'uri': 'spotify:track:5wQRNkb7OhzJoT1P0OZ4Rw', 'track_href': 'https://api.spotify.com/v1/tracks/5wQRNkb7OhzJoT1P0OZ4Rw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5wQRNkb7OhzJoT1P0OZ4Rw', 'duration_ms': 221333, 'time_signature': 4}",5wQRNkb7OhzJoT1P0OZ4Rw,5wQRNkb7OhzJoT1P0OZ4Rw,spotify:track:5wQRNkb7OhzJoT1P0OZ4Rw,0.672,0.386,0,-9.715,1,0.264,0.389,0.0,0.0838,0.529,90.082,221333,4
130,"{'danceability': 0.716, 'energy': 0.806, 'key': 4, 'loudness': -7.602, 'mode': 1, 'speechiness': 0.0466, 'acousticness': 0.0361, 'instrumentalness': 0.00413, 'liveness': 0.244, 'valence': 0.347, 'tempo': 100.033, 'type': 'audio_features', 'id': '6O6M7pJLABmfBRoGZMu76Y', 'uri': 'spotify:track:6O6M7pJLABmfBRoGZMu76Y', 'track_href': 'https://api.spotify.com/v1/tracks/6O6M7pJLABmfBRoGZMu76Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6O6M7pJLABmfBRoGZMu76Y', 'duration_ms': 225800, 'time_signature': 4}",6O6M7pJLABmfBRoGZMu76Y,6O6M7pJLABmfBRoGZMu76Y,spotify:track:6O6M7pJLABmfBRoGZMu76Y,0.716,0.806,4,-7.602,1,0.0466,0.0361,0.00413,0.244,0.347,100.033,225800,4
131,"{'danceability': 0.62, 'energy': 0.69, 'key': 7, 'loudness': -6.508, 'mode': 1, 'speechiness': 0.0493, 'acousticness': 0.0931, 'instrumentalness': 0, 'liveness': 0.131, 'valence': 0.331, 'tempo': 133.935, 'type': 'audio_features', 'id': '0H8XeaJunhvpBdBFIYi6Sh', 'uri': 'spotify:track:0H8XeaJunhvpBdBFIYi6Sh', 'track_href': 'https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh', 'duration_ms': 234213, 'time_signature': 4}",0H8XeaJunhvpBdBFIYi6Sh,0H8XeaJunhvpBdBFIYi6Sh,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,234213,4
132,"{'danceability': 0.627, 'energy': 0.717, 'key': 8, 'loudness': -5.751, 'mode': 0, 'speechiness': 0.0376, 'acousticness': 0.017, 'instrumentalness': 0, 'liveness': 0.261, 'valence': 0.561, 'tempo': 105.05, 'type': 'audio_features', 'id': '0B8B8cVRFIG1yznoQe7c9s', 'uri': 'spotify:track:0B8B8cVRFIG1yznoQe7c9s', 'track_href': 'https://api.spotify.com/v1/tracks/0B8B8cVRFIG1yznoQe7c9s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0B8B8cVRFIG1yznoQe7c9s', 'duration_ms': 247427, 'time_signature': 4}",0B8B8cVRFIG1yznoQe7c9s,0B8B8cVRFIG1yznoQe7c9s,spotify:track:0B8B8cVRFIG1yznoQe7c9s,0.627,0.717,8,-5.751,0,0.0376,0.017,0.0,0.261,0.561,105.05,247427,4
133,"{'danceability': 0.559, 'energy': 0.868, 'key': 5, 'loudness': -5.276, 'mode': 1, 'speechiness': 0.17, 'acousticness': 0.0475, 'instrumentalness': 0.000176, 'liveness': 0.776, 'valence': 0.609, 'tempo': 156.295, 'type': 'audio_features', 'id': '5T8EDUDqKcs6OSOwEsfqG7', 'uri': 'spotify:track:5T8EDUDqKcs6OSOwEsfqG7', 'track_href': 'https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5T8EDUDqKcs6OSOwEsfqG7', 'duration_ms': 209413, 'time_signature': 4}",5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4
134,"{'danceability': 0.532, 'energy': 0.767, 'key': 7, 'loudness': -5.509, 'mode': 1, 'speechiness': 0.0574, 'acousticness': 0.00287, 'instrumentalness': 0.000513, 'liveness': 0.39, 'valence': 0.755, 'tempo': 127.361, 'type': 'audio_features', 'id': '2SiXAy7TuUkycRVbbWDEpo', 'uri': 'spotify:track:2SiXAy7TuUkycRVbbWDEpo', 'track_href': 'https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo', 'duration_ms': 210173, 'time_signature': 4}",2SiXAy7TuUkycRVbbWDEpo,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,4
135,"{'danceability': 0.701, 'energy': 0.748, 'key': 10, 'loudness': -8.179, 'mode': 0, 'speechiness': 0.0333, 'acousticness': 0.0211, 'instrumentalness': 0.0125, 'liveness': 0.147, 'valence': 0.917, 'tempo': 103.559, 'type': 'audio_features', 'id': '6v3xCVgM73PGb0JIlF264a', 'uri': 'spotify:track:6v3xCVgM73PGb0JIlF264a', 'track_href': 'https://api.spotify.com/v1/tracks/6v3xCVgM73PGb0JIlF264a', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6v3xCVgM73PGb0JIlF264a', 'duration_ms': 284427, 'time_signature': 4}",6v3xCVgM73PGb0JIlF264a,6v3xCVgM73PGb0JIlF264a,spotify:track:6v3xCVgM73PGb0JIlF264a,0.701,0.748,10,-8.179,0,0.0333,0.0211,0.0125,0.147,0.917,103.559,284427,4
136,"{'danceability': 0.57, 'energy': 0.763, 'key': 1, 'loudness': -4.137, 'mode': 1, 'speechiness': 0.0573, 'acousticness': 0.0857, 'instrumentalness': 2.49e-06, 'liveness': 0.0932, 'valence': 0.43, 'tempo': 150.088, 'type': 'audio_features', 'id': '7zTx8ePYAmPFQuxP3xlXZn', 'uri': 'spotify:track:7zTx8ePYAmPFQuxP3xlXZn', 'track_href': 'https://api.spotify.com/v1/tracks/7zTx8ePYAmPFQuxP3xlXZn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7zTx8ePYAmPFQuxP3xlXZn', 'duration_ms': 239853, 'time_signature': 4}",7zTx8ePYAmPFQuxP3xlXZn,7zTx8ePYAmPFQuxP3xlXZn,spotify:track:7zTx8ePYAmPFQuxP3xlXZn,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853,4
